count hate_speech offensive_language neither class tweet
3 0 0 3 2 "Just stopped by the line up room still look like a doo wop singer"
3 0 3 0 1 "Just straight ignorant bitches WhereTheyHeadsAt"
3 0 3 0 1 "Just straight like that No chaser And the bitch was a SOLID FIVE ON HER WEDDING DAY MY NIGGA"
3 0 3 0 1 "Just tied my right shoe while driving on the freeway if that aint swag bitch then I dont know what is"
3 3 0 0 0 "Just to get u mad go on your search bar on here and search up stupid niggers amp hop on somebodys head then mention me lol "
3 1 2 0 1 "Just touch down in Jamaica tryna smoke two acres Send a nigguh to his makerr"
3 0 3 0 1 "Just trynna have a bad bitch come thru "
3 0 3 0 1 "Just unfollowed another crazy bitch Whos next lol"
3 0 3 0 1 "Just wait The day i get off probation You know this bitch is gonna be on the moon and im not gonna come back to Earth for a while"
3 2 1 0 0 "Just watched the scene in zero dark thirty where they pop Osamas bitch ass U S A"
3 0 0 3 2 "Just when Im feeling totally useless in the world another baby bird found in need of TLC Just call me DrDolittle httptcoTrwmr3HG8v"
3 0 3 0 1 "Just yelled out Damn it reeks of weed in therereally did after this stoner fag didnt tip me while a cop was walking by
HAHA bitches"
3 1 2 0 1 "Justin Bieber fakes his permanent bitch face and it bugs the shit out of me"
3 0 2 1 1 "K dude seriously Im not retarded so stop talking to me like I am or Ill start being retarded and make you change my drool cup"
3 0 3 0 1 "KMichelle shaped but its FAKEShe pretty but she a manly bitchAnd the little mermaid hair just looks foolish"
3 0 3 0 1 "KMichelle talking bout cant raise no man well due bitch he already grown"
3 0 0 3 2 "KFC biscuits trash now"
3 0 1 2 2 "KaasPietbloemPietlol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet makenZolang maar blanke beslissing is"
3 0 3 0 1 "Kae amp Chris coming for yall bitches as a couple "
3 0 3 0 1 "Kaetlin is a bitch"
3 0 3 0 1 "Kangaroo jac A Bitch wit dry weave Fuck I look like hoe httptcoHKmTwgp9ah8221"
3 0 3 0 1 "Kanye new video so bitch made mane Bruh how you gone throw shots a Barrack den come up wit Dat shit"
3 3 0 0 0 "Kanye west is a faggot"
3 1 0 2 2 "Kanyeeeeeee is just a yard ape acting idiotjust stupid"
3 0 3 0 1 "Kanyes verse on I won is making hoes feel like trophies for real"
3 0 3 0 1 "Karlie jus put all these bitches on niggas better start checkin they wheels after yall drop yall bitch off"
6 0 6 0 1 "Karma a bitch but she cant figure me out with the shit im doing"
3 0 3 0 1 "Karma is a bitch"
3 0 3 0 1 "Karma is a bitch and usually comes around and goes around right Or do some people just always catch the lucky breaks"
3 0 3 0 1 "Karma is a bitch so baby you will get yours"
3 0 2 1 1 "Karma is a bitch The tables will turn even if the person want it to or not You cant stop it either"
3 0 2 1 1 "Karma is a bitch httptcoU8uK4v7nwN"
4 0 4 0 1 "Karma is a bitch Well just make sure that bitch is beautiful"
3 0 3 0 1 "Karma is the biggest bitch youll ever meet Keep pushing her buttons"
4 0 4 0 1 "Karma is the worst bitch remember that"
3 0 3 0 1 "Karma is theeeee biggest bitch"
3 0 3 0 1 "Karma sure is a bitch Lol"
3 0 2 1 1 "Karmas a bitch huh"
4 0 4 0 1 "Karmas a bitch"
3 0 3 0 1 "Karmas a bitch I guess you should of loved the old me"
3 2 0 1 0 "Karmas a bitch and so are you Youll be getting along just fine real soon"
3 0 2 1 1 "Katey an Voka made the hoes in the background popular"
3 0 3 0 1 "Katys grand exit tonight from Firehouse gtgtgtgt Hasta la bye bye bitches "
3 1 2 0 1 "Kawasaki dating a faggot smh"
3 0 3 0 1 "Kayci and I greet each other by saying hey cunt like it makes me lol"
3 0 3 0 1 "Keep dem POO hoes off ya TL b"
3 1 2 0 1 "Keep doing your thing kid people why soon realize your a lying faggot"
3 1 2 0 1 "Keep it G I never fucked a squirter bitch "
3 0 3 0 1 "Keep it real Keep it real Keep it real Keep it real Nigga say he fucked my bitch and he couldnt wait to squeal"
3 0 3 0 1 "Keep it realer than the next bitch no need for u to ever sweat the next bitch indeed825265039"
3 0 0 3 2 "Keep those away frm Charlie Day Just once in my life Id like for someones favorite part of my body to be my disgusting knees"
3 0 3 0 1 "Keep to myself this year bitches reckless"
3 0 3 0 1 "Kenny lee gotta be da only light skin nicca dat eat Chitlins "
3 0 1 2 2 "Kentucky Fried cater to da white folk No colored menu"
3 0 2 1 1 "Ketchup on tha beat hoe"
3 0 3 0 1 "Kevin hart bitch"
3 0 0 3 2 "Khloees new backpack that we colored last night httptcotYndjCsq"
3 0 3 0 1 "Khole Kardashian pregnant by French Montana
guess she put in work and popped that pussy lmao"
3 2 1 0 0 "Kick dem fucc niccas out da spot"
3 0 3 0 1 "Kick down your door and smack that bitch Make me wanna ride past ya house and sit"
3 0 3 0 1 "Kick that bitch right in the pussy"
3 0 3 0 1 "Kicking bitches out the house like Pam"
3 0 3 0 1 "Kicking niccas Tf outcha mentions like httptcobEl7uNzgLt"
6 0 6 0 1 "Kids a bitch"
3 0 3 0 1 "Kids dont put up with your Mother calling you a thot She mad because hoe wasnt a cool thing to be called back in her sluttish day"
4 0 4 0 1 "Kierstens a bitch Squid hands squid hands128025"
3 0 2 1 1 "Kill her body with fourplay Her pussy should be so weak from teasing that its impossible to hold back a orgasm during heated sex"
3 0 1 2 2 "Kill la kill was trash"
3 0 3 0 1 "Killt dat bitch Shmoney Bitch httpstcolNQdazIjJk8221"
3 1 2 0 1 "Killin these niccas n I hate all my ex hoes"
3 0 0 3 2 "Killing it at home NBA pacers indiana paulgeorge hoosiers basketball hashtag winning httptco2qwEPnUx"
3 0 3 0 1 "Kim K is alright but honestly so many niggas been in that Id rather not And Miley got unfollowed that bitch is just strange"
3 2 1 0 0 "Kim Kardashian look like a tranny with all that surgery"
3 0 3 0 1 "Kinda U mad friend Fat fucking funky nasty ass hoes"
3 0 3 0 1 "Kinda just wanna cruise and see if I see that colorful ass bitch walking around Best believe there will be one less clown on this earth"
3 0 3 0 1 "Kinda want to spit my gum into some bitches hair"
4 0 1 3 2 "King TI vs tip and that troubleman albums all trash"
3 2 1 0 0 "Kip Tokuda yellow guy working to niggerize the Seattle PD died Too bad theres another POS hiding in the wings to replace him"
3 0 3 0 1 "Kirk Hinrich going fucking dumb out that bitch"
6 0 6 0 1 "Kiss IMO this conductor its AM have some courtesy you bitch"
3 0 3 0 1 "Kiss imik this bitch just added another seconds to her story I think its a new record"
3 1 2 0 1 "Kissing that bitch but she sucking me"
3 1 0 2 2 "Knock em down wit sum chunky "
3 0 3 0 1 "Knockin a dent in dis big bitch FWM everywhere httptcocWhqm47v6t"
3 0 2 1 1 "Know that karmas TOO REAL hope you doin cool But still stupid ass bitch I aint fuckin with yoooou"
3 0 3 0 1 "Know that the bad bitch got ittt "
3 0 2 1 1 "Know why birds dont wear pants
Cause their peckers in the way"
3 2 1 0 0 "Know why the ultimate warrior died God LOVES fag toosoon He was an antigay crusader so a little light jokes are necessary"
3 0 3 0 1 "Know you didnt see it but I know you bitches heard it"
3 0 3 0 1 "Know you dont like me cause youre bitch most likely does"
3 0 3 0 1 "Knowing what you want doesnt make you a bitch It makes you a woman who wont settle for anything less than what she deserves"
3 0 3 0 1 "Known to take a nigga bitch real quick"
3 1 2 0 1 "Kobe Bryant is such a bitch Grow up pussy"
3 0 2 1 1 "Kobe aint no hoe"
3 0 3 0 1 "Kobe is fat amp Im white Some people just retarded lol Yall really think Kobe Fat tho Give me a break"
3 1 2 0 1 "Kobe to Dwight You a soft muthafucka and you a bitch ass nigga lmaooo"
3 0 2 1 1 "Krakin this bitch ipem at WHO SIPPIN WIT ME ELEMENTS httptcolGCM88hsnP"
3 0 3 0 1 "Kratataaaaa swag bitch"
6 0 6 0 1 "Kyles a bitch"
3 0 3 0 1 "L7 niggas will rock anything a bad bitch post post on these social sites I just want a nigga to sniff a fart off my ass crack like dope"
3 0 0 3 2 "LA M193QUINA Una vez en Jap243n japoneses crearon una m225quina que atrapaba ladrones Primero la m225quina la httptcokhzl8PfGCT"
3 0 3 0 1 "LA is the only place where you will see some of the baddest bitches in the world At the bus stop"
3 0 2 1 1 "LITERALLY Fat hoes hold a nigga down8221"
3 0 1 2 2 "LMAO Joe was calling whitehouse offering advice Yeah the President cares what a disgraced FORMER redneck House guy from fl says morningjoe"
3 0 3 0 1 "LMAO RT Yes amp no Is it ok to beat a bitch up over some tweets or nah httptcogmcyHDtB"
3 0 3 0 1 "LMAO post away about this bitch Ive seen all the memes the word has to offer in regards to me i honestly dont care"
3 1 2 0 1 "LMAO You a bitch And Rihanna always gonna be badder than Kamehameha "
3 0 3 0 1 "LMAO did u really just call me a hoe lol yeah you hoe"
3 0 3 0 1 "LMAO what a comeback says the twat with the sides of her head shaved like a damn asshole"
3 0 3 0 1 "LMAO Twitter little bitch ass site I need to start using this hoe more"
3 0 3 0 1 "LMAOO Tyga wife hoes and teenagers his life sucks"
3 0 3 0 1 "LMAOO beans this bitch is so stupid smh httptcootonir2yEX"
3 0 3 0 1 "LMAOOO gasp that bitch Yall do too much from behind a phone"
3 0 3 0 1 "LMAOOOOOOO Record Scratches Damn Twitter famous bitches out hea strippin httptcoBLrN8dzyA3"
3 0 3 0 1 "LMFAO I found my diary me complaining about you being a bitch tbt Im DEAD httptcopl7qsAS15b"
3 1 2 0 1 "LMFAO 8220shut up u slutty white hoe Didn8217t know the Pats got DESTROYED tonight LMFAOOOO8221"
3 0 3 0 1 "LMFAO stupid bitch tells me at the door they already started and to come back128514128514 UMMMM NAH"
3 0 3 0 1 "LMFAOO somebody commented on my book saying I need Medical Attention bitch you the one reading it "
3 0 1 2 2 "LMFAOOOOO BYE American sports trash Soccer and Hockey the best sports8221"
3 1 2 0 1 "LMFAOOOOOO GAY AS FUCK get these two faggots off my TL httptcooKUMmSJEYi"
3 0 3 0 1 "LMaoooo Gucci really ass but for some hoes Ill bump a couple songs187"
3 0 3 0 1 "LMaoooo No shade taken Its Swahili for ho And like Den8226suaw Lol187"
3 0 3 0 1 "LMaoooo Jesus healed folks wit Leoparcy but yall hoes wanna get leopard print tattoos187"
3 0 3 0 1 "LOL I just remember that same bitch said she liked my hair then asked is it yours Smfh wut yes "
3 0 1 2 2 "LOL at the Benghazi hearings that proved nothing other than Republicans only care about taking down PBO foxnews teabaggers"
3 1 0 2 2 "LOL theres a talking monkey live on the internet Will wonders never cease"
3 0 3 0 1 "LOL what bitches yea go get the bouncer we were eye ballin your clearly pussy ass"
3 0 0 3 2 "LOLOLOL Freddy still have all the birds doppz still a wet man harry still on parry and we salting"
3 2 1 0 0 "LRG ass nigguh"
3 0 3 0 1 "LSU got a lot of thirsty muching nasty hoes Football team stay running thru yall meal ticket wanting hoes lol"
3 0 1 2 2 "Laat Zihni Ozdil met rust jullie gemene trollen hoe durven jullie zijn mening in twijfel te nemen Zijn zegje is wet enkuchkuch water"
3 0 3 0 1 "Ladies RT if your head game better than your pussy"
3 0 3 0 1 "Ladies love a real nicca"
3 0 3 0 1 "Ladies remember other women including your friends are trifling you speak TOO great about your nigga other bitches WILL try him smh lol"
3 0 3 0 1 "Ladies you are not a hoe if you fucked on the first night Dont let these lonely bitches lie to you"
3 0 3 0 1 "Ladies do yall shavewax before visiting ur OBGYN or let it grow out because u dont wanna seem like a hoe"
3 0 3 0 1 "Ladies LMaooo RT if your pussy better than your personality187"
3 1 2 0 1 "Lady next to me gon say her cooch is itching amp burning she thinks she got a uti No bitch thats something else down there"
3 0 0 3 2 "Lakers are a purple and yellow garbage can"
3 2 0 1 0 "Lakers are trash right now"
3 0 0 3 2 "Lakers fans will feel the pain the Yankees fans are feeling today at the end of basketball season"
3 0 3 0 1 "Lamar Odom is such a little bitch Its pathetic"
3 0 3 0 1 "Lame mcs still let hoes in stilettos play them those hoes nothin To us we aint pimps but they still cant press this average "
3 0 3 0 1 "Lame niggas trash"
3 1 2 0 1 "Lame niggaz wait in line wait for bitches wait to create wait for someone else to do shit for them"
3 0 3 0 1 "Lashontae a bad bitch times "
3 0 3 0 1 "Last night this bitch was talking bout she wanna smoke amp go to wingstop amp I was the 1st person she thought about Who paying for all this"
3 0 3 0 1 "Last time I wore the shirt Im wearing today I fought a bitch on no ratchet bs but she yanked the fuck outta this shirt"
3 0 3 0 1 "Last year I cuffed that bitch well now its ovaaaaaa"
3 0 2 1 1 "Lasted year i cuffed that bitch Well now its over "
3 2 1 0 0 "Late night phone convos with my hoomie that nigga a gook"
6 0 6 0 1 "Late night studio sessionsbitch I got that workbrickkent ya bitchycgnight life httptcoZRBdumJqu8"
3 0 3 0 1 "Latina bitches only"
3 0 3 0 1 "Laughin at all yall bitches SullyStyle httptcoC3n6vkD0"
3 0 0 3 2 "Laughing at my deck that they gave me yellow and jesus stencils all over it"
3 0 3 0 1 "Laughing at these hoes sexy bomb lebron NotOkay"
3 0 0 3 2 "Lauren amp I ate candy we found on the floor during class we are trash"
3 0 3 0 1 "Lawd Jesus lets pray for these hoes "
3 0 3 0 1 "Lawd I got so many enemies bitches I dont even know "
3 0 3 0 1 "LeBron bout to cry lil bitch"
3 0 3 0 1 "LeVar Burton called Shatner a bitch lol"
3 0 2 1 1 "Lean wit it Rock wit it az niccas Lol"
6 0 6 0 1 "Leap tall hoes in a single bound"
3 0 2 1 1 "Leave a nicca traumatized"
3 0 1 2 2 "Leave it teabaggers whine about infrastructure when they r the ones who wont pay for it Waiting on god to fix it morningjoe"
3 0 3 0 1 "Leave it to the bitch thats sharing her pussy with everyone to fuck up the relationship of the only people in love in the house"
3 0 3 0 1 "Leave it up to Ronson to make my ass laugh when Im heated Fucking bitch "
3 0 0 3 2 "Leave it up to me it wouldve been in the trash All of it"
3 0 3 0 1 "Leave the bitchen to bitches"
6 0 6 0 1 "Lebron Warm up jacket full then a bitch"
3 0 3 0 1 "Lebron gone dunk that hoe like that with ease"
3 0 3 0 1 "Lebron is such a pussy always has to get picked up for cramps and shit"
3 0 3 0 1 "Left a nice little message in his inbox so he deleted the comment where he called me a bitch these8230 httptcoqRUvCVNepv"
3 0 3 0 1 "Left my calc final singing Im a boss ass bitch if thats any indication on how that went"
3 0 3 0 1 "Left my last bitch along aint no need for stressing "
3 0 3 0 1 "Leg day made me its bitch"
3 0 0 3 2 "Legion of jig "
3 2 1 0 0 "Lemme find out that bitch nigga talking shit"
3 1 2 0 1 "Lesbians all be like yoho and scissor me timbers"
3 0 2 1 1 "Lesson NFL is heterosexuals Wat else do we need besides Michael Sam for us fags to get a clue Breeders have their thing we have ours"
3 0 3 0 1 "Let a bitch be a bitch n a hoe be a hoe"
3 1 2 0 1 "Let a bitch say I got a small dick on god Ill whip that shit out and show everyone in the room what I got Blessed"
3 0 3 0 1 "Let a bitch try and set me up she gone be stuck between a rock nd dis mufuckin Glock MY BITCH BAD SHE TERRIBLE "
3 0 3 0 1 "Let a niggah try me"
3 0 3 0 1 "Let a nigguh try me fuck around fuck around fuck around meet his daddy"
3 0 3 0 1 "Let her be a hoe why you stopping her"
3 0 3 0 1 "Let him fuck his side hoes in peace smh wish my boyfriend would respond to my texts "
