 572342978255048705 racism
9958 564904438251278338 none
9959 564904516512780288 none
9960 564904786437238784 none
9961 564904905073111040 none
9962 564904990620127232 none
9963 564905184392794112 none
9964 564905730315010049 none
9965 564905777123430401 none
9966 564906790978981888 none
9967 564906988761399297 none
9968 564907117929177089 none
9969 564907222094729219 none
9970 564907314860150786 none
9971 564907442417315840 none
9972 564907851886247936 none
9973 564909061729034240 none
9974 564909283179888640 none
9975 564909765931708416 none
9976 564915671981506561 none
9977 564916033266262017 none
9978 564916216150491136 none
9979 564916720888868864 none
9980 564917164683980801 none
9981 564917726355808256 none
9982 564917852881178625 none
9983 564918230146228224 none
9984 564918316213350400 none
9985 564919146442280960 none
9986 564921657240735744 none
9987 564922920544133120 none
9988 564923411399335936 none
9989 564923921514786816 none
9990 564924756512628736 none
9991 564925317299453952 none
9992 564925799183052800 none
9993 564926223189413888 none
9994 564926351476404224 none
9995 564932925653663744 none
9996 564960026700152832 none
9997 564960658785972224 none
9998 564960956694790146 none
9999 564961631432474624 none
10000 564963749316923392 none
10001 564963844066263040 none
10002 564964280890454018 none
10003 565026623112499200 none
10004 565026888490307584 none
10005 565027084389457920 none
10006 565027381723660288 none
10007 565028006842744832 none
10008 565028814414024704 none
10009 565028979237605376 none
10010 565029154194612226 none
10011 565029605250064384 none
10012 565029767708033024 none
10013 565029949908590592 none
10014 565030133371633664 none
10015 565030400217452544 none
10016 565030494190841856 none
10017 565030714815442944 none
10018 565030811380887552 none
10019 565031327003443200 none
10020 565031658613510146 none
10021 565032441916579841 none
10022 565032549466910720 none
10023 565033010752286721 none
10024 565033130545803265 none
10025 565033384234086401 none
10026 565033582716928000 none
10027 565033709804347392 none
10028 565034013341937664 none
10029 565034159853166593 none
10030 565039587353841664 none
10031 565039629691125761 none
10032 565039853499195392 none
10033 565040050660859905 none
10034 565040094310965248 none
10035 565040314873053185 none
10036 565040524533329921 none
10037 565040685275807744 none
10038 565041060028502016 none
10039 565041169826979840 none
10040 565041227897139201 none
10041 565041328174546944 none
10042 565041680231829505 none
10043 565042095069466625 none
10044 565042359285469185 none
10045 565042535739834368 none
10046 565042620326363136 none
10047 565044276644438016 none
10048 565086920380669952 none
10049 565086980094963713 none
10050 565087778925338624 none
10051 565090191371542528 none
10052 565091498790617088 none
10053 565094842561085441 none
10054 565094991370788864 none
10055 565095160426401792 none
10056 565096417463500801 none
10057 565097316181229568 none
10058 565100076402343936 none
10059 565100625076027392 none
10060 565100693996834816 none
10061 565100926759743488 none
10062 565103227008339970 none
10063 565214058555523074 none
10064 565214798388789249 none
10065 565216241988554752 none
10066 565228722622857216 none
10067 565228881926320128 none
10068 565229035735613440 none
10069 565320643731025920 none
10070 565320725826117634 none
10071 565320747581984768 none
10072 565320756423577605 none
10073 565320815114473472 none
10074 565321299996995585 none
10075 565321371920891904 none
10076 565321739618775040 none
10077 565322006837882880 none
10078 565322076714967041 none
10079 565322827084337152 none
10080 565323124657635328 none
10081 565324410790641666 none
10082 565325180441206784 none
10083 565325846932897793 none
10084 565326073853124609 none
10085 565326731658395654 none
10086 565326921010274305 none
10087 565327034852073472 none
10088 565327313513234432 none
10089 565327369901465600 none
10090 565327566719180800 none
10091 565327689557745666 none
10092 565327857791279104 none
10093 565327930335952896 none
10094 565328067942678528 none
10095 565328198058385408 none
10096 565342514220384256 none
10097 565342762682556416 none
10098 565342773436760064 none
10099 565343086185054209 none
10100 565343380147019776 none
10101 565343842489335808 none
10102 565344062723874816 none
10103 565344549426700291 none
10104 565345115750035458 none
10105 565345170351480832 none
10106 565345273803993089 none
10107 565345814667862017 none
10108 565346006360129538 none
10109 565346174484611073 none
10110 565346506040160258 none
10111 565346772575600641 none
10112 565346833510432771 none
10113 565346942839193600 none
10114 565347516603203586 none
10115 565347600149516288 none
10116 565347708031209475 none
10117 565351624085094401 none
10118 565351786144600064 none
10119 565352397447643136 none
10120 565352905117827072 none
10121 565353393955565568 none
10122 565353475065008128 none
10123 565353807149010945 none
10124 565359433686208512 none
10125 565359542352220163 none
10126 565359859752009730 none
10127 565360715880726528 none
10128 565361171034013696 none
10129 565361619572899841 none
10130 565361801387606017 none
10131 565362000126283776 none
10132 565362290674139138 none
10133 565362363722117124 none
10134 565362757823115265 none
10135 565363064510636032 none
10136 565363377309241344 none
10137 565363574684778498 none
10138 565363897289682945 none
10139 565363971109449729 none
10140 565364942531207170 none
10141 565364984977559553 none
10142 565365012357971968 none
10143 565365084957204480 none
10144 565365278138458112 none
10145 565365922299662336 none
10146 565366785487409152 none
10147 565366859701436416 none
10148 565367033676963841 none
10149 565367506190471169 none
10150 565368038309244928 none
10151 565368094542274560 none
10152 565411026771120128 none
10153 565411171365572608 none
10154 565411306736717824 none
10155 565411914944380928 none
10156 565411975866630144 none
10157 565419885283790848 none
10158 565420092612431873 none
10159 565420147767537665 none
10160 565425408666259456 none
10161 565437981469999104 none
10162 565438328510881793 none
10163 565438533331320832 none
10164 565438983422107648 none
10165 565439264708886531 none
10166 565439549007233024 none
10167 565439885574950913 none
10168 565440537915047936 none
10169 565527992622153729 none
10170 565528202077278209 none
10171 565528773261819904 none
10172 565529197251407872 none
10173 565529500143083521 none
10174 565529833623810048 none
10175 565530089853837313 none
10176 565531051137978370 none
10177 565531775401996288 none
10178 565541451892002817 none
10179 565541540651884545 none
10180 565543295976488960 none
10181 565543593025495040 none
10182 565544415050342401 none
10183 565556371752382466 none
10184 565558193636388864 none
10185 565558732109529089 none
10186 565559415718154240 none
10187 565560626525634560 none
10188 565583416884994048 none
10189 565585934234943489 none
10190 565586013721227264 none
10191 565586175864610817 none
10192 565593365245612032 none
10193 565594602502369280 none
10194 565594798095364097 none
10195 565595084482416640 none
10196 565596079027400705 none
10197 565596181284536321 none
10198 565599072774811649 none
10199 565599287040831490 none
10200 565600270496047104 none
10201 565601205846814720 none
10202 565601889082146819 none
10203 565603077278154753 none
10204 565603809427480577 none
10205 565607624587358208 none
10206 565609560137035778 none
10207 565617867786584065 none
10208 565622228747034624 none
10209 565622530346868736 none
10210 565622812841635840 none
10211 565622940059045889 none
10212 565622962565701632 none
10213 565623027241869312 none
10214 565623097047670784 none
10215 565624055697793025 none
10216 565637119625138177 none
10217 565637657674674177 none
10218 565638426968752128 none
10219 565639202654937089 none
10220 565639522466422785 none
10221 565639951908626432 none
10222 565640127943565313 none
10223 565640457586475009 none
10224 565640743730282496 none
10225 565641237114667012 none
10226 565641571069337601 none
10227 565642064931860481 none
10228 565657983544479745 none
10229 565658177908527104 none
10230 565662422137315328 none
10231 565662521500393472 none
10232 565662609819860992 none
10233 565666971312996352 none
10234 565667067211571200 none
10235 565675117788012544 none
10236 565675940257476609 none
10237 565679101621837824 none
10238 565682462895116288 none
10239 565682967939661827 none
10240 565683663015522304 none
10241 565692840907644930 none
10242 565693230877278209 none
10243 565742000884826112 none
10244 565748219720654848 none
10245 565749124738600963 none
10246 565749343706419200 none
10247 565751656370171904 none
10248 565751809160265728 none
10249 565752084495368192 none
10250 565752781404139520 none
10251 565753771696070656 none
10252 565754223963684867 none
10253 565754810700693504 none
10254 565755005173768192 none
10255 565755092125888514 none
10256 565755662349901825 none
10257 565755824858226688 none
10258 565755891144982529 none
10259 565755948334329858 none
10260 565756148159369216 none
10261 565756844573204480 none
10262 565757280483028992 none
10263 565757454223687680 none
10264 565757787234631680 none
10265 565757954671251456 none
10266 565758021037719552 none
10267 565758408947937280 none
10268 565758806240817152 none
10269 565759333041176576 none
10270 565759467594461184 none
10271 565759548678737921 none
10272 565760368958799872 none
10273 565760430325661696 none
10274 565760496163643392 none
10275 565760876490551296 none
10276 565761015686889472 none
10277 565761180011356160 none
10278 565761296264859649 none
10279 565761556693385216 none
10280 565762380328869888 none
10281 565762827244560384 none
10282 565763032010469376 none
10283 565763294519361536 none
10284 565764107379683328 none
10285 565765158031859712 none
10286 565765241922134016 none
10287 565765255108628480 none
10288 565765275971514368 none
10289 565765296045457408 none
10290 565765326223462400 none
10291 565765417806086144 none
10292 565765431240454145 none
10293 565765711310909440 none
10294 565954974291881984 none
10295 565955055338414080 none
10296 565955108438290432 none
10297 565955126863872001 none
10298 565955239183147008 none
10299 565955325380284416 none
10300 565960092030623744 none
10301 565960248910151680 none
10302 565961055671963649 none
10303 565961202866876416 none
10304 565961316725436416 none
10305 565962094198018049 none
10306 565962231297617923 none
10307 565962471480238082 none
10308 565963039808442368 none
10309 565963146259877888 none
10310 565969867795599361 none
10311 565970350740344833 none
10312 565970806078177280 none
10313 565977437226684417 none
10314 565977970339479552 none
10315 565978199767912450 none
10316 565978324896583680 none
10317 565980275654803456 none
10318 565980398514372609 none
10319 565980553972051968 none
10320 565980595185283074 none
10321 565981020395438081 none
10322 565981085478449152 none
10323 565981346443821056 none
10324 565981461501976577 none
10325 565981659359494144 none
10326 565981669069684736 none
10327 565981749122199552 none
10328 565981950130008064 none
10329 565982888278392833 none
10330 565983092595507202 none
10331 565983379758530560 none
10332 565983608549437440 none
10333 565983822899343360 none
