text class_label
"There goes your attempt at an Im such a deep dude persona suck my balls hoe" sexism
" Im not sexist but BITCHES CANNOT DRIVE" sexism
" Im not sexist but theres not a single womens sport I can stand to sit through" sexism
"Only oppressions Im not sexist but I just remembered why I hate feminists Unless youre Black orJewish please stop whining" sexism
" Im not sexist or anything butno really im not hear me out if youre a female comedienne you have a lot to do to ma" sexism
"Gonna go out on a limb here and say youre actually both Im not sexist or racist Just observant" sexism
" Im joking when I tell a woman to make me a sandwichbut if I want spaghetti bitch better make it NotSexist Spaghetti " sexism
" I dont care if people call me sexist I dont find female comedians funny" sexism
" Im not sexist but When it comes to learning i prefer a male All my fave teachers were male" sexism
" direct quote from OP When it comes to learning i prefer a male so nice try" sexism
" Im not sexist but womans football makes me feel sick" 
" Women are really bad drivers notsexist sorryitsthetruth" sexism
" Call me sexist but I just cant stand women auto journalists Something just isnt right about it" 
" Im not sexist But why the heck do I have a girl as my personal trainer" sexism
" Im not sexist but most girls bad drivers" sexism
"Repeat a lie often enough etc Im not sexist but girls arent funny" sexism
" Im not sexist but some bitches cant drive for SHIT" 
" Im not sexist but I hate woman sports commentators" 
" I swear Im not sexist but get these ladies outta here when it comes to football" sexism
" Not sexist but I really dislike women announcers" 
" Im not sexist but i hate serving women Theyre so unbelievanly fussy about their drinks" sexism
" LOL and no fucking doubt Im not sexist but especially girls no respect for men what so ever well most of them" sexism
" HOLY FUCK IM NOT SEXIST BUT ALOT OF WOMEN CANNOT FUCKING DRIVE" sexism
" Its good to talk with your wife but its so much easier to say shut up n make me a sammich notsexist lol" sexism
"HAHAHA I GET IT BAIT AND SWITCH What is one thing I care less about than soccer Womens soccer NotSexist" sexism
"RT Womens tennis is of a good standard shitnoonesays notsexist stillenjoywatchingivanovic" sexism
" Oi Im not sexist but I swear to god only like of the women population in London know how to drive properly ffs" 
" Im not sexist but Feminists make me sick in how they go about fighting for equality Sorry" sexism
"bizarresexism I dont know why buy I find a hearty handshake between two women to be very awkward notsexist" sexism
"News flash Its not for you A word to all the ladies in very short skirts or shorts this summer Thanks NotSexist Grateful" 
" Call me sexist I dont care but a Pakistani girl should know how to make Roti" sexism
"No one cares call me sexist but i hate to hear girls argue bout sports" 
" Call me sexist but I dont like women commentators on men sports" sexism
" Call me sexist but I do not like female engineering teachers" 
"Simple things please simple minds Im not sexist but dammit the best jokes are" sexism
"LOLOLOL the bitch was driving it God damn Im not sexist but that is not a car that should be driven by a female ever lol" 
"D Dudes who go to culinary school why findawife notsexist " sexism
"RT Im not sexist but women comedians arent funny at all" 
"Yeah theyre totally just rain vaginas a man with an umbrella just doesnt look right Im with you bro notsexist" sexism
" watching the mens slope style is way better than watching womens notsexist justsayin" 
"Selfaware sexism still sexist Magic Pizza for dinner Id say you need a wife but twitter would call me sexist" sexism
"Call me a misandrist but men in hardware stores amirite Call me sexist but shopping with women can take centuries gtlt" sexism
"You have a problem Call me sexist but I just cant enjoy a game as much with a woman announcer calling it" sexism
"So youre sexist AND have no taste Call me sexist but I have no desire to see a stand alone Wonder Woman movie" 
" Ok so i hav a girl replacin my battery its kinda strangeNotSexist" sexism
" Im sorry Call me sexist but women shouldnt get involved with football Ive made an oath never to take a bird to the lan" sexism
"Men giving their opinions Im not sexist but women playing poker " sexism
" im not sexist but it does bring a tear to my eye when i see a woman successfully reverse into a parking space" sexism
" Why because she backed straight into your balls Because thats what I would do with scientific precision" sexism
"Please do Womens t20 cricket Im not sexist but Id rather kick myself in the eye" sexism
"And when theyre all PMSing at the same time LOL Im not sexist but I cant work with female managers at the same time anymore" 
"GOLD Just heard someone say feminists are fantastic Im really hoping I dont hear that ever again notsexist" sexism
"I hope Twitter rips you a new one You make me sick how to discribe rape His dick was hungry notsexist" sexism
" Rape culture is not about sense of humor It is about silencing shaming and terrifying women" sexism
" Never knew rape was a culture well COLOR ME SHOCKED to find you to be as ignorant as your 1st impression implies" 
" Call me sexist I guess but I just cant do female commentators wanted to watch CINvLOU but watching FLAvMISS instead" 
" Call me sexist but this is exactly why girls should not be taking serious with football 3nil down and shes smiling http" sexism
" Im not sexist but fuck me half of the women yids on Twitter are fucking clueless" 
" Im not sexist but most women today will take up all the best seat in the pubsclubs when they have no clue whats going on " sexism
"BELIVE I let females know they dont run shit round here Im not sexist but I do BELIVE in showing respect where its due" sexism
" Im not sexist but girl refs Really" 
" Im not sexist but show me a good women driver One in a million lol" sexism
" Im sure the commentators you DONT find attractive make less money because your opinion matters so much" sexism
" Im not sexist but women in lettermana jackets look so weird to me" sexism
" Im not sexist but I can not stand women commentators" sexism
" Not sexist but Im getting a little tired of female announcers" sexism
" Call me sexist when it comes to football idc I hate when girls put up a pic of a hot guy and thats the team theyre " sexism
"httptcoht4FBQ6zUT httptcoO9AeJP6JR8 call me sexist idgaf but this is true" sexism
"Thats the definition of sexism Call me sexist I just feel men amp women have their appropriate roles in life" sexism
"10to1 odds this guy faints after one punch Im not sexist but girls cant fight and if you think you can you need to stop" 
